"","sector","StartDate","Category","activity","Indicator","Indicator2","Governorate","Gender","Partner","SiteType","appeal","Fundedby","allocation","rcode","gcode","Value","Units","location","region","poptype"
"306","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","BALQA","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",18,"#","Al Balqa Governorate","Center",""
"414","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","BALQA","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",6,"#","Al Balqa Governorate","Center",""
"494","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","BALQA","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",9,"#","Al Balqa Governorate","Center",""
"500","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","BALQA","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",4,"#","Al Balqa Governorate","Center",""
"520","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","BALQA","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",11,"#","Al Balqa Governorate","Center",""
"521","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","BALQA","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",6,"#","Al Balqa Governorate","Center",""
"523","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","BALQA","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",9,"#","Al Balqa Governorate","Center",""
"525","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","BALQA","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1702",26,"#","Al Balqa Governorate","Center",""
"884","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","AMMAN","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",149,"#","Amman Governorate","Center",""
"925","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","AMMAN","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",213,"#","Amman Governorate","Center",""
"1065","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","AMMAN","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",173,"#","Amman Governorate","Center",""
"1430","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","AMMAN","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",29,"#","Amman Governorate","Center",""
"1438","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","AMMAN","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",78,"#","Amman Governorate","Center",""
"1452","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","AMMAN","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",396,"#","Amman Governorate","Center",""
"1773","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","AMMAN","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",171,"#","Amman Governorate","Center",""
"1774","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","AMMAN","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","2","1705",31,"#","Amman Governorate","Center",""
"2122","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","# of vaccinations provided to BOYS_IN_HOST_COMMUNITY","IRBID","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",41,"#","Irbid Governorate","North",""
"2123","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","# of vaccinations provided to GIRLS_IN_HOST_COMMUNITY","IRBID","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",6,"#","Irbid Governorate","North",""
"2249","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","# of vaccinations provided to SYRIAN_GIRLS_IN_URBAN","IRBID","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",24,"#","Irbid Governorate","North",""
"2291","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","# of vaccinations provided to SYRIAN_WOMEN_IN_URBAN","IRBID","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",56,"#","Irbid Governorate","North",""
"2494","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","# of vaccinations provided to SYRIAN_MEN_IN_URBAN","IRBID","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",71,"#","Irbid Governorate","North",""
"3057","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","# of vaccinations provided to MEN_IN_HOST_COMMUNITY","IRBID","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",19,"#","Irbid Governorate","North",""
"3058","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","# of vaccinations provided to SYRIAN_BOYS_IN_URBAN","IRBID","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",99,"#","Irbid Governorate","North",""
"3400","HEALTH","30/1/2016","Essential Primary Health Care","[REF1.1.1]Comm. Disease Mngt / EPI services","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","# of vaccinations provided to WOMEN_IN_HOST_COMMUNITY","IRBID","","Caritas","   Urban areas - ","Direct appeal","Caritas","Yes","1","1707",6,"#","Irbid Governorate","North",""
